Timestamp,AirQualityStationEoICode,AveragingTime,PM10
2016-03-10 23:00:00,DESN077,day,64.37999999
2016-03-11 23:00:00,DESN077,day,50.22999999
2016-03-12 23:00:00,DESN077,day,28.12999999
2016-03-13 23:00:00,DESN077,day,25.26
2016-03-14 23:00:00,DESN077,day,35.65999999
2016-03-15 23:00:00,DESN077,day,25.85999999
2016-03-16 23:00:00,DESN077,day,35.14999999
2016-03-17 23:00:00,DESN077,day,59.45
2016-03-18 23:00:00,DESN077,day,53.14999999
2016-03-19 23:00:00,DESN077,day,27.19
2016-03-20 23:00:00,DESN077,day,12.98
2016-03-21 23:00:00,DESN077,day,15.93
2016-03-22 23:00:00,DESN077,day,21.34
2016-03-23 23:00:00,DESN077,day,29.41
2016-03-24 23:00:00,DESN077,day,38.11999999
2016-03-25 23:00:00,DESN077,day,24.96
2016-03-26 23:00:00,DESN077,day,19.73999999
2016-03-27 23:00:00,DESN077,day,15.69999999
2016-03-28 23:00:00,DESN077,day,7.73
2016-03-29 23:00:00,DESN077,day,13.67
2016-03-30 23:00:00,DESN077,day,14.85999999
2016-03-31 23:00:00,DESN077,day,21.68
2016-04-01 23:00:00,DESN077,day,23.23
2016-04-02 23:00:00,DESN077,day,28.05
2016-04-03 23:00:00,DESN077,day,43.25
2016-04-04 23:00:00,DESN077,day,69.15999999
2016-04-05 23:00:00,DESN077,day,49.00999999
2016-04-06 23:00:00,DESN077,day,20.07999999
2016-04-07 23:00:00,DESN077,day,16.69
2016-04-08 23:00:00,DESN077,day,23.85999999
2016-04-09 23:00:00,DESN077,day,32.49
2016-04-10 23:00:00,DESN077,day,23.44999999
2016-04-11 23:00:00,DESN077,day,38.32
2016-04-12 23:00:00,DESN077,day,42.27
2016-04-13 23:00:00,DESN077,day,37.28999999
2016-04-14 23:00:00,DESN077,day,38.85
2016-04-15 23:00:00,DESN077,day,21.96
2016-04-16 23:00:00,DESN077,day,10.06
2016-04-17 23:00:00,DESN077,day,15.22
2016-04-18 23:00:00,DESN077,day,23.21
2016-04-19 23:00:00,DESN077,day,25.91
2016-04-20 23:00:00,DESN077,day,30.03999999
2016-04-21 23:00:00,DESN077,day,47.52
2016-04-22 23:00:00,DESN077,day,28.0
2016-04-23 23:00:00,DESN077,day,20.80999999
2016-04-24 23:00:00,DESN077,day,11.74
2016-04-25 23:00:00,DESN077,day,13.75
2016-04-26 23:00:00,DESN077,day,10.66
2016-04-27 23:00:00,DESN077,day,14.35
2016-04-28 23:00:00,DESN077,day,16.69
2016-04-29 23:00:00,DESN077,day,18.48
2016-04-30 23:00:00,DESN077,day,29.43
2016-05-01 23:00:00,DESN077,day,28.32999999
2016-05-02 23:00:00,DESN077,day,32.49
2016-05-03 23:00:00,DESN077,day,33.82999999
2016-05-04 23:00:00,DESN077,day,23.77
2016-05-05 23:00:00,DESN077,day,20.48
2016-05-06 23:00:00,DESN077,day,31.5
2016-05-07 23:00:00,DESN077,day,27.69
2016-05-08 23:00:00,DESN077,day,22.16
2016-05-09 23:00:00,DESN077,day,32.92
2016-05-10 23:00:00,DESN077,day,30.03
2016-05-11 23:00:00,DESN077,day,33.22999999
2016-05-12 23:00:00,DESN077,day,33.35
2016-05-13 23:00:00,DESN077,day,24.37
2016-05-14 23:00:00,DESN077,day,19.6
2016-05-15 23:00:00,DESN077,day,9.75999999
2016-05-16 23:00:00,DESN077,day,9.17999999
2016-05-17 23:00:00,DESN077,day,20.32999999
2016-05-18 23:00:00,DESN077,day,25.82
2016-05-19 23:00:00,DESN077,day,24.16
2016-05-20 23:00:00,DESN077,day,21.43
2016-05-21 23:00:00,DESN077,day,23.07
2016-05-22 23:00:00,DESN077,day,19.8
2016-05-23 23:00:00,DESN077,day,18.64999999
2016-05-24 23:00:00,DESN077,day,21.27
2016-05-25 23:00:00,DESN077,day,31.14999999
2016-05-26 23:00:00,DESN077,day,41.10999999
2016-05-27 23:00:00,DESN077,day,46.96
2016-05-28 23:00:00,DESN077,day,30.78
2016-05-29 23:00:00,DESN077,day,28.78999999
2016-05-30 23:00:00,DESN077,day,21.12
2016-05-31 23:00:00,DESN077,day,22.21
2016-06-01 23:00:00,DESN077,day,25.82
2016-06-02 23:00:00,DESN077,day,21.27
2016-06-03 23:00:00,DESN077,day,27.17
2016-06-04 23:00:00,DESN077,day,34.67
2016-06-05 23:00:00,DESN077,day,32.52
2016-06-06 23:00:00,DESN077,day,29.89999999
2016-06-07 23:00:00,DESN077,day,25.66
2016-06-08 23:00:00,DESN077,day,30.8
2016-06-09 23:00:00,DESN077,day,27.35
2016-06-10 23:00:00,DESN077,day,24.0
2016-06-11 23:00:00,DESN077,day,25.6
2016-06-12 23:00:00,DESN077,day,20.23999999
2016-06-13 23:00:00,DESN077,day,22.43
2016-06-14 23:00:00,DESN077,day,15.55
2016-06-15 23:00:00,DESN077,day,14.97
2016-06-16 23:00:00,DESN077,day,16.66
2016-06-17 23:00:00,DESN077,day,13.16
2016-06-18 23:00:00,DESN077,day,12.41
2016-06-19 23:00:00,DESN077,day,13.74
2016-06-20 23:00:00,DESN077,day,20.73999999
2016-06-21 23:00:00,DESN077,day,15.51
2016-06-22 23:00:00,DESN077,day,18.76
2016-06-23 23:00:00,DESN077,day,28.8
2016-06-24 23:00:00,DESN077,day,29.52
2016-06-25 23:00:00,DESN077,day,23.21
2016-06-26 23:00:00,DESN077,day,12.53999999
2016-06-27 23:00:00,DESN077,day,14.88
2016-06-28 23:00:00,DESN077,day,18.82
2016-06-29 23:00:00,DESN077,day,15.03999999
2016-06-30 23:00:00,DESN077,day,18.57999999
2016-07-01 23:00:00,DESN077,day,18.55
2016-07-02 23:00:00,DESN077,day,13.58
2016-07-03 23:00:00,DESN077,day,9.21
2016-07-04 23:00:00,DESN077,day,15.44
2016-07-05 23:00:00,DESN077,day,18.69999999
2016-07-06 23:00:00,DESN077,day,16.1
2016-07-07 23:00:00,DESN077,day,19.85999999
2016-07-08 23:00:00,DESN077,day,23.27
2016-07-09 23:00:00,DESN077,day,25.07
2016-07-10 23:00:00,DESN077,day,17.44
2016-07-11 23:00:00,DESN077,day,22.28
2016-07-12 23:00:00,DESN077,day,24.05
2016-07-13 23:00:00,DESN077,day,18.0
2016-07-14 23:00:00,DESN077,day,15.01
2016-07-15 23:00:00,DESN077,day,12.44999999
2016-07-16 23:00:00,DESN077,day,17.07999999
2016-07-17 23:00:00,DESN077,day,12.35
2016-07-18 23:00:00,DESN077,day,16.8
2016-07-19 23:00:00,DESN077,day,19.66
2016-07-20 23:00:00,DESN077,day,19.05
2016-07-21 23:00:00,DESN077,day,23.85999999
2016-07-22 23:00:00,DESN077,day,28.98
2016-07-23 23:00:00,DESN077,day,24.34
2016-07-24 23:00:00,DESN077,day,26.35999999
2016-07-25 23:00:00,DESN077,day,32.00999999
2016-07-26 23:00:00,DESN077,day,23.05999999
2016-07-27 23:00:00,DESN077,day,24.32999999
2016-07-28 23:00:00,DESN077,day,22.87999999
2016-07-29 23:00:00,DESN077,day,17.46
2016-07-30 23:00:00,DESN077,day,19.42
2016-07-31 23:00:00,DESN077,day,19.3
2016-08-01 23:00:00,DESN077,day,16.87999999
2016-08-02 23:00:00,DESN077,day,15.94999999
2016-08-03 23:00:00,DESN077,day,11.14
2016-08-04 23:00:00,DESN077,day,20.96999999
2016-08-05 23:00:00,DESN077,day,20.93
2016-08-06 23:00:00,DESN077,day,17.35
2016-08-07 23:00:00,DESN077,day,22.32999999
2016-08-08 23:00:00,DESN077,day,34.79999999
2016-08-09 23:00:00,DESN077,day,26.67
2016-08-10 23:00:00,DESN077,day,17.03999999
2016-08-11 23:00:00,DESN077,day,19.78
2016-08-12 23:00:00,DESN077,day,15.35999999
2016-08-13 23:00:00,DESN077,day,18.76
2016-08-14 23:00:00,DESN077,day,18.82999999
2016-08-15 23:00:00,DESN077,day,19.14999999
2016-08-16 23:00:00,DESN077,day,27.98999999
2016-08-17 23:00:00,DESN077,day,30.1
2016-08-18 23:00:00,DESN077,day,37.14
2016-08-19 23:00:00,DESN077,day,42.89
2016-08-20 23:00:00,DESN077,day,18.23999999
2016-08-21 23:00:00,DESN077,day,9.75999999
2016-08-22 23:00:00,DESN077,day,15.57
2016-08-23 23:00:00,DESN077,day,21.85
2016-08-24 23:00:00,DESN077,day,27.39999999
2016-08-25 23:00:00,DESN077,day,31.89
2016-08-26 23:00:00,DESN077,day,35.82999999
2016-08-27 23:00:00,DESN077,day,37.07
2016-08-28 23:00:00,DESN077,day,25.87
2016-08-29 23:00:00,DESN077,day,18.42
2016-08-30 23:00:00,DESN077,day,20.87999999
2016-08-31 23:00:00,DESN077,day,30.48999999
2016-09-01 23:00:00,DESN077,day,41.40999999
2016-09-02 23:00:00,DESN077,day,34.96999999
2016-09-03 23:00:00,DESN077,day,26.28
2016-09-04 23:00:00,DESN077,day,14.63
2016-09-05 23:00:00,DESN077,day,13.11999999
2016-09-06 23:00:00,DESN077,day,20.27
2016-09-07 23:00:00,DESN077,day,29.30999999
2016-09-08 23:00:00,DESN077,day,39.28999999
2016-09-09 23:00:00,DESN077,day,39.02
2016-09-10 23:00:00,DESN077,day,34.57
2016-09-11 23:00:00,DESN077,day,39.17
2016-09-12 23:00:00,DESN077,day,44.47999999
2016-09-13 23:00:00,DESN077,day,44.56
2016-09-14 23:00:00,DESN077,day,45.10999999
2016-09-15 23:00:00,DESN077,day,30.57
2016-09-16 23:00:00,DESN077,day,41.84
2016-09-17 23:00:00,DESN077,day,27.12999999
2016-09-18 23:00:00,DESN077,day,21.28999999
2016-09-19 23:00:00,DESN077,day,22.39999999
2016-09-20 23:00:00,DESN077,day,27.77
2016-09-21 23:00:00,DESN077,day,29.19999999
2016-09-22 23:00:00,DESN077,day,30.51
2016-09-23 23:00:00,DESN077,day,37.52
2016-09-24 23:00:00,DESN077,day,39.85
2016-09-25 23:00:00,DESN077,day,28.23999999
2016-09-26 23:00:00,DESN077,day,41.75999999
2016-09-27 23:00:00,DESN077,day,46.99
2016-09-28 23:00:00,DESN077,day,28.25
2016-09-29 23:00:00,DESN077,day,27.37999999
2016-09-30 23:00:00,DESN077,day,16.05
2016-10-01 23:00:00,DESN077,day,18.98999999
2016-10-02 23:00:00,DESN077,day,10.72
2016-10-03 23:00:00,DESN077,day,10.18
2016-10-04 23:00:00,DESN077,day,11.9
2016-10-05 23:00:00,DESN077,day,9.66
2016-10-06 23:00:00,DESN077,day,8.96
2016-10-07 23:00:00,DESN077,day,15.18
2016-10-08 23:00:00,DESN077,day,11.16
2016-10-09 23:00:00,DESN077,day,10.48
2016-10-10 23:00:00,DESN077,day,25.35
2016-10-11 23:00:00,DESN077,day,24.84
2016-10-12 23:00:00,DESN077,day,15.18999999
2016-10-13 23:00:00,DESN077,day,21.32
2016-10-14 23:00:00,DESN077,day,32.07999999
2016-10-15 23:00:00,DESN077,day,32.47999999
2016-10-16 23:00:00,DESN077,day,28.85999999
2016-10-17 23:00:00,DESN077,day,41.64999999
2016-10-18 23:00:00,DESN077,day,34.39
2016-10-19 23:00:00,DESN077,day,12.59
2016-10-20 23:00:00,DESN077,day,16.71
2016-10-21 23:00:00,DESN077,day,16.87
2016-10-22 23:00:00,DESN077,day,26.66
2016-10-23 23:00:00,DESN077,day,27.34
2016-10-24 23:00:00,DESN077,day,36.24
2016-10-25 23:00:00,DESN077,day,27.94
2016-10-26 23:00:00,DESN077,day,40.2
2016-10-27 23:00:00,DESN077,day,43.78
2016-10-28 23:00:00,DESN077,day,29.35999999
2016-10-29 23:00:00,DESN077,day,19.64999999
2016-10-30 23:00:00,DESN077,day,34.49
2016-10-31 23:00:00,DESN077,day,25.41
2016-11-01 23:00:00,DESN077,day,22.71
2016-11-02 23:00:00,DESN077,day,10.61999999
2016-11-03 23:00:00,DESN077,day,16.09
2016-11-04 23:00:00,DESN077,day,26.6
2016-11-05 23:00:00,DESN077,day,24.26
2016-11-06 23:00:00,DESN077,day,23.25
2016-11-07 23:00:00,DESN077,day,18.25
2016-11-08 23:00:00,DESN077,day,16.37
2016-11-09 23:00:00,DESN077,day,27.10999999
2016-11-10 23:00:00,DESN077,day,30.3
2016-11-11 23:00:00,DESN077,day,49.17
2016-11-12 23:00:00,DESN077,day,52.75
2016-11-13 23:00:00,DESN077,day,35.89999999
2016-11-14 23:00:00,DESN077,day,38.7
2016-11-15 23:00:00,DESN077,day,26.82
2016-11-16 23:00:00,DESN077,day,9.3
2016-11-17 23:00:00,DESN077,day,14.64
2016-11-18 23:00:00,DESN077,day,10.81
2016-11-19 23:00:00,DESN077,day,9.75
2016-11-20 23:00:00,DESN077,day,7.9
2016-11-21 23:00:00,DESN077,day,34.71
2016-11-22 23:00:00,DESN077,day,37.25999999
2016-11-23 23:00:00,DESN077,day,44.03999999
2016-11-24 23:00:00,DESN077,day,38.75999999
2016-11-25 23:00:00,DESN077,day,33.61999999
2016-11-26 23:00:00,DESN077,day,29.77
2016-11-27 23:00:00,DESN077,day,17.78
2016-11-28 23:00:00,DESN077,day,19.28
2016-11-29 23:00:00,DESN077,day,36.31
2016-11-30 23:00:00,DESN077,day,24.27
2016-12-01 23:00:00,DESN077,day,28.96
2016-12-02 23:00:00,DESN077,day,21.46999999
2016-12-03 23:00:00,DESN077,day,52.35999999
2016-12-04 23:00:00,DESN077,day,60.85
2016-12-05 23:00:00,DESN077,day,58.64999999
2016-12-06 23:00:00,DESN077,day,51.74
2016-12-07 23:00:00,DESN077,day,58.32999999
2016-12-08 23:00:00,DESN077,day,33.47999999
2016-12-09 23:00:00,DESN077,day,28.1
2016-12-10 23:00:00,DESN077,day,28.05999999
2016-12-11 23:00:00,DESN077,day,16.55999999
2016-12-12 23:00:00,DESN077,day,17.73
2016-12-13 23:00:00,DESN077,day,32.07
2016-12-14 23:00:00,DESN077,day,29.71
2016-12-15 23:00:00,DESN077,day,37.35
2016-12-16 23:00:00,DESN077,day,36.81
2016-12-17 23:00:00,DESN077,day,41.96999999
2016-12-18 23:00:00,DESN077,day,32.38
2016-12-19 23:00:00,DESN077,day,39.13
2016-12-20 23:00:00,DESN077,day,43.75
2016-12-21 23:00:00,DESN077,day,35.39999999
2016-12-22 23:00:00,DESN077,day,33.93
2016-12-23 23:00:00,DESN077,day,20.28999999
2016-12-24 23:00:00,DESN077,day,11.13
2016-12-25 23:00:00,DESN077,day,6.83
2016-12-26 23:00:00,DESN077,day,6.33999999
2016-12-27 23:00:00,DESN077,day,18.25
2016-12-28 23:00:00,DESN077,day,19.34
2016-12-29 23:00:00,DESN077,day,32.89
2016-12-30 23:00:00,DESN077,day,30.28
2016-12-31 23:00:00,DESN077,day,37.1
2017-01-01 23:00:00,DESN077,day,106.54
2017-01-02 23:00:00,DESN077,day,27.37
2017-01-03 23:00:00,DESN077,day,11.18
2017-01-04 23:00:00,DESN077,day,8.81
2017-01-05 23:00:00,DESN077,day,8.36
2017-01-06 23:00:00,DESN077,day,35.28
2017-01-07 23:00:00,DESN077,day,33.6
2017-01-08 23:00:00,DESN077,day,29.17
2017-01-09 23:00:00,DESN077,day,30.71
2017-01-10 23:00:00,DESN077,day,28.64
2017-01-11 23:00:00,DESN077,day,23.84
2017-01-12 23:00:00,DESN077,day,17.6
2017-01-14 23:00:00,DESN077,day,10.24
2017-01-15 23:00:00,DESN077,day,8.52
2017-01-16 23:00:00,DESN077,day,17.65
2017-01-17 23:00:00,DESN077,day,26.92
2017-01-18 23:00:00,DESN077,day,38.54
2017-01-19 23:00:00,DESN077,day,53.77
2017-01-20 23:00:00,DESN077,day,84.43
2017-01-21 23:00:00,DESN077,day,53.08
2017-01-22 23:00:00,DESN077,day,61.76
2017-01-23 23:00:00,DESN077,day,49.44
2017-01-24 23:00:00,DESN077,day,48.74
2017-01-25 23:00:00,DESN077,day,71.12
2017-01-26 23:00:00,DESN077,day,60.46
2017-01-27 23:00:00,DESN077,day,76.23
2017-01-28 23:00:00,DESN077,day,56.24
2017-01-29 23:00:00,DESN077,day,47.78
2017-01-30 23:00:00,DESN077,day,42.62
2017-01-31 23:00:00,DESN077,day,22.91
2017-02-01 23:00:00,DESN077,day,69.22
2017-02-02 23:00:00,DESN077,day,31.78
2017-02-03 23:00:00,DESN077,day,25.41
2017-02-04 23:00:00,DESN077,day,32.86
2017-02-05 23:00:00,DESN077,day,23.07
2017-02-06 23:00:00,DESN077,day,40.18
2017-02-07 23:00:00,DESN077,day,53.51
2017-02-08 23:00:00,DESN077,day,62.93
2017-02-09 23:00:00,DESN077,day,63.27
2017-02-10 23:00:00,DESN077,day,84.95
2017-02-11 23:00:00,DESN077,day,88.18
2017-02-12 23:00:00,DESN077,day,90.26
2017-02-13 23:00:00,DESN077,day,98.93
2017-02-14 23:00:00,DESN077,day,129.0
2017-02-15 23:00:00,DESN077,day,116.64
2017-02-16 23:00:00,DESN077,day,76.48
2017-02-17 23:00:00,DESN077,day,34.71
2017-02-18 23:00:00,DESN077,day,29.22
2017-02-19 23:00:00,DESN077,day,24.71
2017-02-20 23:00:00,DESN077,day,23.81
2017-02-21 23:00:00,DESN077,day,14.84
2017-02-22 23:00:00,DESN077,day,8.99
2017-02-23 23:00:00,DESN077,day,11.11
2017-02-24 23:00:00,DESN077,day,12.9
2017-02-25 23:00:00,DESN077,day,18.0
2017-02-26 23:00:00,DESN077,day,14.63
2017-02-27 23:00:00,DESN077,day,18.13
2017-02-28 23:00:00,DESN077,day,8.4
2017-03-01 23:00:00,DESN077,day,9.47
2017-03-02 23:00:00,DESN077,day,13.65
2017-03-03 23:00:00,DESN077,day,23.39
2017-03-04 23:00:00,DESN077,day,23.21
2017-03-05 23:00:00,DESN077,day,10.34
2017-03-06 23:00:00,DESN077,day,11.78
2017-03-07 23:00:00,DESN077,day,17.76
2017-03-08 23:00:00,DESN077,day,29.45
2017-03-09 23:00:00,DESN077,day,18.31
2017-03-10 23:00:00,DESN077,day,19.68
2017-03-11 23:00:00,DESN077,day,35.21
2017-03-12 23:00:00,DESN077,day,26.12
2017-03-13 23:00:00,DESN077,day,45.13
2017-03-14 23:00:00,DESN077,day,44.95
2017-03-15 23:00:00,DESN077,day,37.51
2017-03-16 23:00:00,DESN077,day,39.31
2017-03-17 23:00:00,DESN077,day,49.62
2017-03-18 23:00:00,DESN077,day,11.89
2017-03-19 23:00:00,DESN077,day,10.96
2017-03-20 23:00:00,DESN077,day,16.5
2017-03-21 23:00:00,DESN077,day,13.59
2017-03-22 23:00:00,DESN077,day,19.84
2017-03-23 23:00:00,DESN077,day,33.22
2017-03-24 23:00:00,DESN077,day,34.12
2017-03-25 23:00:00,DESN077,day,27.2
2017-03-26 23:00:00,DESN077,day,25.53
2017-03-27 23:00:00,DESN077,day,44.48
2017-03-28 23:00:00,DESN077,day,44.11
2017-03-29 23:00:00,DESN077,day,32.92
2017-03-30 23:00:00,DESN077,day,43.65
2017-03-31 23:00:00,DESN077,day,40.84
2017-04-01 23:00:00,DESN077,day,38.5
2017-04-02 23:00:00,DESN077,day,28.86
2017-04-03 23:00:00,DESN077,day,29.79
2017-04-04 23:00:00,DESN077,day,33.62
2017-04-05 23:00:00,DESN077,day,37.31
2017-04-06 23:00:00,DESN077,day,22.07
2017-04-07 23:00:00,DESN077,day,24.17
2017-04-08 23:00:00,DESN077,day,27.85
2017-04-09 23:00:00,DESN077,day,38.46
2017-04-10 23:00:00,DESN077,day,34.16
2017-04-11 23:00:00,DESN077,day,17.16
2017-04-12 23:00:00,DESN077,day,26.03
2017-04-13 23:00:00,DESN077,day,14.82
2017-04-14 23:00:00,DESN077,day,15.22
2017-04-15 23:00:00,DESN077,day,23.95
2017-04-16 23:00:00,DESN077,day,14.61
2017-04-17 23:00:00,DESN077,day,11.22
2017-04-18 23:00:00,DESN077,day,13.57
2017-04-19 23:00:00,DESN077,day,17.04
2017-04-20 23:00:00,DESN077,day,23.94
2017-04-21 23:00:00,DESN077,day,38.12
2017-04-22 23:00:00,DESN077,day,15.4
2017-04-23 23:00:00,DESN077,day,7.83
2017-04-24 23:00:00,DESN077,day,20.0
2017-04-25 23:00:00,DESN077,day,21.69
2017-04-26 23:00:00,DESN077,day,28.87
2017-04-27 23:00:00,DESN077,day,36.48
2017-04-28 23:00:00,DESN077,day,37.55
2017-04-29 23:00:00,DESN077,day,31.04
2017-04-30 23:00:00,DESN077,day,18.61
2017-05-01 23:00:00,DESN077,day,24.81
2017-05-02 23:00:00,DESN077,day,15.65
2017-05-03 23:00:00,DESN077,day,28.69
2017-05-04 23:00:00,DESN077,day,22.44
2017-05-05 23:00:00,DESN077,day,21.08
2017-05-06 23:00:00,DESN077,day,29.72
2017-05-07 23:00:00,DESN077,day,21.06
2017-05-08 23:00:00,DESN077,day,17.63
2017-05-09 23:00:00,DESN077,day,15.13
2017-05-10 23:00:00,DESN077,day,26.85
2017-05-11 23:00:00,DESN077,day,24.11
2017-05-12 23:00:00,DESN077,day,25.39
2017-05-13 23:00:00,DESN077,day,26.07
2017-05-14 23:00:00,DESN077,day,18.12
2017-05-15 23:00:00,DESN077,day,22.2
2017-05-16 23:00:00,DESN077,day,24.82
2017-05-17 23:00:00,DESN077,day,24.19
2017-05-18 23:00:00,DESN077,day,21.78
2017-05-19 23:00:00,DESN077,day,26.39
2017-05-20 23:00:00,DESN077,day,13.6
2017-05-21 23:00:00,DESN077,day,16.36
2017-05-22 23:00:00,DESN077,day,24.2
2017-05-23 23:00:00,DESN077,day,26.91
2017-05-24 23:00:00,DESN077,day,18.73
2017-05-25 23:00:00,DESN077,day,18.07
2017-05-26 23:00:00,DESN077,day,19.7
2017-05-27 23:00:00,DESN077,day,16.98
2017-05-28 23:00:00,DESN077,day,25.16
2017-05-29 23:00:00,DESN077,day,34.17
2017-05-30 23:00:00,DESN077,day,26.92
2017-05-31 23:00:00,DESN077,day,19.84
2017-06-02 23:00:00,DESN077,day,24.89
2017-06-03 23:00:00,DESN077,day,21.53
2017-06-04 23:00:00,DESN077,day,14.28
2017-06-07 23:00:00,DESN077,day,13.04
2017-06-08 23:00:00,DESN077,day,16.05
2017-06-09 23:00:00,DESN077,day,15.15
2017-06-10 23:00:00,DESN077,day,15.1
2017-06-11 23:00:00,DESN077,day,14.07
2017-06-12 23:00:00,DESN077,day,22.04
2017-06-13 23:00:00,DESN077,day,18.15
2017-06-14 23:00:00,DESN077,day,19.92
2017-06-15 23:00:00,DESN077,day,22.66
2017-06-16 23:00:00,DESN077,day,16.27
2017-06-17 23:00:00,DESN077,day,12.34
2017-06-18 23:00:00,DESN077,day,12.45
2017-06-19 23:00:00,DESN077,day,19.85
2017-06-20 23:00:00,DESN077,day,24.89
2017-06-21 23:00:00,DESN077,day,21.69
2017-06-22 23:00:00,DESN077,day,25.43
2017-06-23 23:00:00,DESN077,day,23.3
2017-06-24 23:00:00,DESN077,day,17.14
2017-06-25 23:00:00,DESN077,day,10.15
2017-06-26 23:00:00,DESN077,day,13.87
2017-06-27 23:00:00,DESN077,day,21.4
2017-06-28 23:00:00,DESN077,day,21.01
2017-06-29 23:00:00,DESN077,day,16.42
2017-06-30 23:00:00,DESN077,day,15.55
2017-07-01 23:00:00,DESN077,day,8.99
2017-07-02 23:00:00,DESN077,day,13.39
2017-07-03 23:00:00,DESN077,day,16.65
2017-07-04 23:00:00,DESN077,day,16.73
2017-07-05 23:00:00,DESN077,day,23.44
2017-07-06 23:00:00,DESN077,day,27.23
2017-07-07 23:00:00,DESN077,day,20.26
2017-07-08 23:00:00,DESN077,day,19.48
2017-07-09 23:00:00,DESN077,day,15.15
2017-07-10 23:00:00,DESN077,day,16.88
2017-07-11 23:00:00,DESN077,day,19.31
2017-07-12 23:00:00,DESN077,day,12.77
2017-07-13 23:00:00,DESN077,day,20.04
2017-07-14 23:00:00,DESN077,day,20.06
2017-07-15 23:00:00,DESN077,day,12.99
2017-07-16 23:00:00,DESN077,day,12.98
2017-07-17 23:00:00,DESN077,day,16.03
2017-07-18 23:00:00,DESN077,day,19.83
2017-07-19 23:00:00,DESN077,day,24.63
2017-07-20 23:00:00,DESN077,day,21.94
2017-07-21 23:00:00,DESN077,day,21.56
2017-07-22 23:00:00,DESN077,day,18.73
2017-07-23 23:00:00,DESN077,day,13.24
2017-07-24 23:00:00,DESN077,day,15.8
2017-07-25 23:00:00,DESN077,day,11.08
2017-07-26 23:00:00,DESN077,day,12.62
2017-07-27 23:00:00,DESN077,day,18.24
2017-07-28 23:00:00,DESN077,day,14.34
2017-07-29 23:00:00,DESN077,day,17.3
2017-07-30 23:00:00,DESN077,day,15.67
2017-07-31 23:00:00,DESN077,day,19.86
2017-08-01 23:00:00,DESN077,day,17.92
2017-08-02 23:00:00,DESN077,day,20.55
2017-08-03 23:00:00,DESN077,day,19.54
2017-08-04 23:00:00,DESN077,day,21.14
2017-08-05 23:00:00,DESN077,day,16.44
2017-08-06 23:00:00,DESN077,day,14.22
2017-08-07 23:00:00,DESN077,day,18.19
2017-08-08 23:00:00,DESN077,day,24.12
2017-08-09 23:00:00,DESN077,day,16.72
2017-08-10 23:00:00,DESN077,day,18.25
2017-08-11 23:00:00,DESN077,day,11.51
2017-08-12 23:00:00,DESN077,day,7.16
2017-08-13 23:00:00,DESN077,day,9.88
2017-08-14 23:00:00,DESN077,day,18.01
2017-08-16 23:00:00,DESN077,day,19.62
2017-08-17 23:00:00,DESN077,day,21.25
2017-08-18 23:00:00,DESN077,day,15.91
2017-08-19 23:00:00,DESN077,day,9.82
2017-08-20 23:00:00,DESN077,day,9.69
2017-08-21 23:00:00,DESN077,day,14.0
2017-08-22 23:00:00,DESN077,day,20.11
2017-08-23 23:00:00,DESN077,day,24.99
2017-08-24 23:00:00,DESN077,day,27.97
2017-08-25 23:00:00,DESN077,day,29.0
2017-08-26 23:00:00,DESN077,day,21.31
2017-08-27 23:00:00,DESN077,day,19.4
2017-08-28 23:00:00,DESN077,day,21.39
2017-08-29 23:00:00,DESN077,day,22.62
2017-08-30 23:00:00,DESN077,day,22.34
2017-08-31 23:00:00,DESN077,day,13.94
2017-09-01 23:00:00,DESN077,day,15.09
2017-09-02 23:00:00,DESN077,day,16.69
2017-09-03 23:00:00,DESN077,day,13.56
2017-09-04 23:00:00,DESN077,day,19.7
2017-09-05 23:00:00,DESN077,day,23.12
2017-09-06 23:00:00,DESN077,day,13.81
2017-09-07 23:00:00,DESN077,day,15.28
2017-09-08 23:00:00,DESN077,day,22.08
2017-09-09 23:00:00,DESN077,day,12.08
2017-09-10 23:00:00,DESN077,day,7.63
2017-09-11 23:00:00,DESN077,day,11.03
2017-09-12 23:00:00,DESN077,day,10.75
2017-09-13 23:00:00,DESN077,day,12.02
2017-09-14 23:00:00,DESN077,day,6.21
2017-09-15 23:00:00,DESN077,day,11.44
2017-09-16 23:00:00,DESN077,day,15.27
2017-09-17 23:00:00,DESN077,day,14.22
2017-09-18 23:00:00,DESN077,day,16.89
2017-09-19 23:00:00,DESN077,day,17.74
2017-09-20 23:00:00,DESN077,day,20.83
2017-09-21 23:00:00,DESN077,day,32.73
2017-09-22 23:00:00,DESN077,day,43.16
2017-09-23 23:00:00,DESN077,day,30.59
2017-09-24 23:00:00,DESN077,day,16.36
2017-09-25 23:00:00,DESN077,day,20.09
2017-09-26 23:00:00,DESN077,day,25.97
2017-09-27 23:00:00,DESN077,day,46.42
2017-09-28 23:00:00,DESN077,day,42.76
2017-09-29 23:00:00,DESN077,day,36.11
2017-09-30 23:00:00,DESN077,day,32.14
2017-10-01 23:00:00,DESN077,day,12.83
2017-10-02 23:00:00,DESN077,day,10.32
2017-10-03 23:00:00,DESN077,day,10.25
2017-10-04 23:00:00,DESN077,day,18.28
2017-10-05 23:00:00,DESN077,day,11.91
2017-10-06 23:00:00,DESN077,day,9.25
2017-10-07 23:00:00,DESN077,day,13.31
2017-10-08 23:00:00,DESN077,day,9.48
